X1,id,species,date,total_mgdmper_ind_per_species_per_date,prey_taxon,X,loc,sample,method,length_mm,total,notes,number,prey_mg_dm,mg_diet_dm,mgdm01,date2,prey_mg_inverse
937,1053,largemouth,2017-06-13,5.37,coleo_l,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
938,1053,largemouth,2017-06-13,5.37,collembola_unknown,53,above,foregut,dissection,31,28,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
939,1053,largemouth,2017-06-13,5.37,spider_unknown,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
940,1053,largemouth,2017-06-13,5.37,ostracod_unknown,53,above,foregut,dissection,31,28,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
941,1053,largemouth,2017-06-13,5.37,seed_unknown,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
942,1053,largemouth,2017-06-13,5.37,hemiptera_unknown,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
943,1053,largemouth,2017-06-13,5.37,chiro_a,53,above,foregut,dissection,31,28,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
944,1053,largemouth,2017-06-13,5.37,ephemeroptera_unknown,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
945,1053,largemouth,2017-06-13,5.37,copepod_unknown,53,above,foregut,dissection,31,28,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
946,1053,largemouth,2017-06-13,5.37,fish_yoy,53,above,foregut,dissection,31,28,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
947,1053,largemouth,2017-06-13,5.37,chiro_l,53,above,foregut,dissection,31,28,NA,5,1.04,5.2,5.21,2017-06-13,0.9615384615384615
948,1053,largemouth,2017-06-13,5.37,sciaridae_unknown,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
949,1053,largemouth,2017-06-13,5.37,unidentified_unknown,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
950,1053,largemouth,2017-06-13,5.37,zooplankton_unknown,53,above,foregut,dissection,31,28,NA,0,0.001,0,0.01,2017-06-13,1000
951,1053,largemouth,2017-06-13,5.37,chiro_p,53,above,foregut,dissection,31,28,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
952,1053,largemouth,2017-06-13,5.37,coleo_a,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
953,1053,largemouth,2017-06-13,5.37,hymenoptera_unknown,53,above,foregut,dissection,31,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
954,1053,largemouth,2017-06-13,5.37,corixidae_unknown,53,above,foregut,dissection,31,28,NA,17,0.01,0.17,0.18000000000000002,2017-06-13,100
955,1054,spotfin,2017-06-13,0.72,chiro_a,54,above,foregut,dissection,44,2,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
956,1054,spotfin,2017-06-13,0.72,collembola_unknown,54,above,foregut,dissection,44,2,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
957,1054,spotfin,2017-06-13,0.72,fish_yoy,54,above,foregut,dissection,44,2,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
958,1054,spotfin,2017-06-13,0.72,ephemeroptera_unknown,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
959,1054,spotfin,2017-06-13,0.72,coleo_l,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
960,1054,spotfin,2017-06-13,0.72,ostracod_unknown,54,above,foregut,dissection,44,2,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
961,1054,spotfin,2017-06-13,0.72,hemiptera_unknown,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
962,1054,spotfin,2017-06-13,0.72,seed_unknown,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
963,1054,spotfin,2017-06-13,0.72,zooplankton_unknown,54,above,foregut,dissection,44,2,NA,0,0.001,0,0.01,2017-06-13,1000
964,1054,spotfin,2017-06-13,0.72,chiro_l,54,above,foregut,dissection,44,2,NA,0,1.04,0,0.01,2017-06-13,0.9615384615384615
965,1054,spotfin,2017-06-13,0.72,spider_unknown,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
966,1054,spotfin,2017-06-13,0.72,corixidae_unknown,54,above,foregut,dissection,44,2,NA,1,0.01,0.01,0.02,2017-06-13,100
967,1054,spotfin,2017-06-13,0.72,copepod_unknown,54,above,foregut,dissection,44,2,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
968,1054,spotfin,2017-06-13,0.72,chiro_p,54,above,foregut,dissection,44,2,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
969,1054,spotfin,2017-06-13,0.72,hymenoptera_unknown,54,above,foregut,dissection,44,2,NA,1,0.71,0.71,0.72,2017-06-13,1.4084507042253522
970,1054,spotfin,2017-06-13,0.72,unidentified_unknown,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
971,1054,spotfin,2017-06-13,0.72,sciaridae_unknown,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
972,1054,spotfin,2017-06-13,0.72,coleo_a,54,above,foregut,dissection,44,2,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
973,1055,spotfin,2017-06-13,1.3,ephemeroptera_unknown,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
974,1055,spotfin,2017-06-13,1.3,chiro_a,55,above,foregut,dissection,49,28,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
975,1055,spotfin,2017-06-13,1.3,hemiptera_unknown,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
976,1055,spotfin,2017-06-13,1.3,chiro_l,55,above,foregut,dissection,49,28,NA,1,1.04,1.04,1.05,2017-06-13,0.9615384615384615
977,1055,spotfin,2017-06-13,1.3,copepod_unknown,55,above,foregut,dissection,49,28,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
978,1055,spotfin,2017-06-13,1.3,coleo_l,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
979,1055,spotfin,2017-06-13,1.3,ostracod_unknown,55,above,foregut,dissection,49,28,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
980,1055,spotfin,2017-06-13,1.3,seed_unknown,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
981,1055,spotfin,2017-06-13,1.3,sciaridae_unknown,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
982,1055,spotfin,2017-06-13,1.3,zooplankton_unknown,55,above,foregut,dissection,49,28,NA,0,0.001,0,0.01,2017-06-13,1000
983,1055,spotfin,2017-06-13,1.3,chiro_p,55,above,foregut,dissection,49,28,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
984,1055,spotfin,2017-06-13,1.3,coleo_a,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
985,1055,spotfin,2017-06-13,1.3,collembola_unknown,55,above,foregut,dissection,49,28,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
986,1055,spotfin,2017-06-13,1.3,hymenoptera_unknown,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
987,1055,spotfin,2017-06-13,1.3,corixidae_unknown,55,above,foregut,dissection,49,28,NA,26,0.01,0.26,0.27,2017-06-13,100
988,1055,spotfin,2017-06-13,1.3,fish_yoy,55,above,foregut,dissection,49,28,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
989,1055,spotfin,2017-06-13,1.3,spider_unknown,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
990,1055,spotfin,2017-06-13,1.3,unidentified_unknown,55,above,foregut,dissection,49,28,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
991,1056,bluegill,2017-06-13,3.21,seed_unknown,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
992,1056,bluegill,2017-06-13,3.21,hemiptera_unknown,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
993,1056,bluegill,2017-06-13,3.21,zooplankton_unknown,56,above,foregut,dissection,49,15,NA,0,0.001,0,0.01,2017-06-13,1000
994,1056,bluegill,2017-06-13,3.21,ephemeroptera_unknown,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
995,1056,bluegill,2017-06-13,3.21,chiro_a,56,above,foregut,dissection,49,15,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
996,1056,bluegill,2017-06-13,3.21,ostracod_unknown,56,above,foregut,dissection,49,15,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
997,1056,bluegill,2017-06-13,3.21,chiro_p,56,above,foregut,dissection,49,15,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
998,1056,bluegill,2017-06-13,3.21,hymenoptera_unknown,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
999,1056,bluegill,2017-06-13,3.21,coleo_l,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1000,1056,bluegill,2017-06-13,3.21,coleo_a,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1001,1056,bluegill,2017-06-13,3.21,fish_yoy,56,above,foregut,dissection,49,15,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1002,1056,bluegill,2017-06-13,3.21,spider_unknown,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1003,1056,bluegill,2017-06-13,3.21,chiro_l,56,above,foregut,dissection,49,15,NA,3,1.04,3.12,3.13,2017-06-13,0.9615384615384615
1004,1056,bluegill,2017-06-13,3.21,unidentified_unknown,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1005,1056,bluegill,2017-06-13,3.21,corixidae_unknown,56,above,foregut,dissection,49,15,NA,9,0.01,0.09,0.09999999999999999,2017-06-13,100
1006,1056,bluegill,2017-06-13,3.21,copepod_unknown,56,above,foregut,dissection,49,15,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1007,1056,bluegill,2017-06-13,3.21,sciaridae_unknown,56,above,foregut,dissection,49,15,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1008,1056,bluegill,2017-06-13,3.21,collembola_unknown,56,above,foregut,dissection,49,15,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1009,1057,spotfin,2017-06-13,2.21,hemiptera_unknown,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1010,1057,spotfin,2017-06-13,2.21,ostracod_unknown,57,above,foregut,dissection,46,17,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1011,1057,spotfin,2017-06-13,2.21,seed_unknown,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1012,1057,spotfin,2017-06-13,2.21,fish_yoy,57,above,foregut,dissection,46,17,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1013,1057,spotfin,2017-06-13,2.21,chiro_a,57,above,foregut,dissection,46,17,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1014,1057,spotfin,2017-06-13,2.21,chiro_p,57,above,foregut,dissection,46,17,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1015,1057,spotfin,2017-06-13,2.21,sciaridae_unknown,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1016,1057,spotfin,2017-06-13,2.21,copepod_unknown,57,above,foregut,dissection,46,17,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1017,1057,spotfin,2017-06-13,2.21,coleo_l,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1018,1057,spotfin,2017-06-13,2.21,hymenoptera_unknown,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1019,1057,spotfin,2017-06-13,2.21,chiro_l,57,above,foregut,dissection,46,17,NA,2,1.04,2.08,2.09,2017-06-13,0.9615384615384615
1020,1057,spotfin,2017-06-13,2.21,unidentified_unknown,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1021,1057,spotfin,2017-06-13,2.21,zooplankton_unknown,57,above,foregut,dissection,46,17,NA,0,0.001,0,0.01,2017-06-13,1000
1022,1057,spotfin,2017-06-13,2.21,ephemeroptera_unknown,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1023,1057,spotfin,2017-06-13,2.21,corixidae_unknown,57,above,foregut,dissection,46,17,NA,13,0.01,0.13,0.14,2017-06-13,100
1024,1057,spotfin,2017-06-13,2.21,coleo_a,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1025,1057,spotfin,2017-06-13,2.21,spider_unknown,57,above,foregut,dissection,46,17,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1026,1057,spotfin,2017-06-13,2.21,collembola_unknown,57,above,foregut,dissection,46,17,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1027,1058,spotfin,2017-06-13,1.236,chiro_a,58,above,foregut,dissection,44,198,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1028,1058,spotfin,2017-06-13,1.236,seed_unknown,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1029,1058,spotfin,2017-06-13,1.236,hemiptera_unknown,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1030,1058,spotfin,2017-06-13,1.236,fish_yoy,58,above,foregut,dissection,44,198,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1031,1058,spotfin,2017-06-13,1.236,coleo_l,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1032,1058,spotfin,2017-06-13,1.236,ostracod_unknown,58,above,foregut,dissection,44,198,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1033,1058,spotfin,2017-06-13,1.236,sciaridae_unknown,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1034,1058,spotfin,2017-06-13,1.236,unidentified_unknown,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1035,1058,spotfin,2017-06-13,1.236,collembola_unknown,58,above,foregut,dissection,44,198,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1036,1058,spotfin,2017-06-13,1.236,chiro_p,58,above,foregut,dissection,44,198,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1037,1058,spotfin,2017-06-13,1.236,hymenoptera_unknown,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1038,1058,spotfin,2017-06-13,1.236,chiro_l,58,above,foregut,dissection,44,198,NA,1,1.04,1.04,1.05,2017-06-13,0.9615384615384615
1039,1058,spotfin,2017-06-13,1.236,spider_unknown,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1040,1058,spotfin,2017-06-13,1.236,corixidae_unknown,58,above,foregut,dissection,44,198,NA,0,0.01,0,0.01,2017-06-13,100
1041,1058,spotfin,2017-06-13,1.236,copepod_unknown,58,above,foregut,dissection,44,198,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1042,1058,spotfin,2017-06-13,1.236,coleo_a,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1043,1058,spotfin,2017-06-13,1.236,ephemeroptera_unknown,58,above,foregut,dissection,44,198,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1044,1058,spotfin,2017-06-13,1.236,zooplankton_unknown,58,above,foregut,dissection,44,198,NA,196,0.001,0.196,0.20600000000000002,2017-06-13,1000
1045,1059,largemouth,2017-06-13,0.16,chiro_a,59,above,foregut,dissection,36,16,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1046,1059,largemouth,2017-06-13,0.16,ostracod_unknown,59,above,foregut,dissection,36,16,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1047,1059,largemouth,2017-06-13,0.16,copepod_unknown,59,above,foregut,dissection,36,16,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1048,1059,largemouth,2017-06-13,0.16,hemiptera_unknown,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1049,1059,largemouth,2017-06-13,0.16,coleo_l,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1050,1059,largemouth,2017-06-13,0.16,corixidae_unknown,59,above,foregut,dissection,36,16,NA,16,0.01,0.16,0.17,2017-06-13,100
1051,1059,largemouth,2017-06-13,0.16,sciaridae_unknown,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1052,1059,largemouth,2017-06-13,0.16,hymenoptera_unknown,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1053,1059,largemouth,2017-06-13,0.16,spider_unknown,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1054,1059,largemouth,2017-06-13,0.16,chiro_l,59,above,foregut,dissection,36,16,NA,0,1.04,0,0.01,2017-06-13,0.9615384615384615
1055,1059,largemouth,2017-06-13,0.16,unidentified_unknown,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1056,1059,largemouth,2017-06-13,0.16,seed_unknown,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1057,1059,largemouth,2017-06-13,0.16,fish_yoy,59,above,foregut,dissection,36,16,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1058,1059,largemouth,2017-06-13,0.16,collembola_unknown,59,above,foregut,dissection,36,16,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1059,1059,largemouth,2017-06-13,0.16,coleo_a,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1060,1059,largemouth,2017-06-13,0.16,ephemeroptera_unknown,59,above,foregut,dissection,36,16,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1061,1059,largemouth,2017-06-13,0.16,chiro_p,59,above,foregut,dissection,36,16,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1062,1059,largemouth,2017-06-13,0.16,zooplankton_unknown,59,above,foregut,dissection,36,16,NA,0,0.001,0,0.01,2017-06-13,1000
1063,1060,rivershiner,2017-06-13,4.98,ostracod_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1064,1060,rivershiner,2017-06-13,4.98,sciaridae_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1065,1060,rivershiner,2017-06-13,4.98,chiro_a,60,above,whole_gut,dissection,49,8,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1066,1060,rivershiner,2017-06-13,4.98,coleo_l,60,above,whole_gut,dissection,49,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1067,1060,rivershiner,2017-06-13,4.98,collembola_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1068,1060,rivershiner,2017-06-13,4.98,hemiptera_unknown,60,above,whole_gut,dissection,49,8,NA,1,0.71,0.71,0.72,2017-06-13,1.4084507042253522
1069,1060,rivershiner,2017-06-13,4.98,spider_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1070,1060,rivershiner,2017-06-13,4.98,coleo_a,60,above,whole_gut,dissection,49,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1071,1060,rivershiner,2017-06-13,4.98,hymenoptera_unknown,60,above,whole_gut,dissection,49,8,NA,1,0.71,0.71,0.72,2017-06-13,1.4084507042253522
1072,1060,rivershiner,2017-06-13,4.98,corixidae_unknown,60,above,whole_gut,dissection,49,8,NA,1,0.01,0.01,0.02,2017-06-13,100
1073,1060,rivershiner,2017-06-13,4.98,fish_yoy,60,above,whole_gut,dissection,49,8,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1074,1060,rivershiner,2017-06-13,4.98,chiro_l,60,above,whole_gut,dissection,49,8,NA,0,1.04,0,0.01,2017-06-13,0.9615384615384615
1075,1060,rivershiner,2017-06-13,4.98,copepod_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1076,1060,rivershiner,2017-06-13,4.98,zooplankton_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.001,0,0.01,2017-06-13,1000
1077,1060,rivershiner,2017-06-13,4.98,seed_unknown,60,above,whole_gut,dissection,49,8,NA,5,0.71,3.55,3.5599999999999996,2017-06-13,1.4084507042253522
1078,1060,rivershiner,2017-06-13,4.98,unidentified_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1079,1060,rivershiner,2017-06-13,4.98,ephemeroptera_unknown,60,above,whole_gut,dissection,49,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1080,1060,rivershiner,2017-06-13,4.98,chiro_p,60,above,whole_gut,dissection,49,8,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1081,1061,rivershiner,2017-06-13,2.46,copepod_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1082,1061,rivershiner,2017-06-13,2.46,coleo_l,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1083,1061,rivershiner,2017-06-13,2.46,corixidae_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.01,0,0.01,2017-06-13,100
1084,1061,rivershiner,2017-06-13,2.46,hymenoptera_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1085,1061,rivershiner,2017-06-13,2.46,unidentified_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1086,1061,rivershiner,2017-06-13,2.46,ostracod_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1087,1061,rivershiner,2017-06-13,2.46,sciaridae_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1088,1061,rivershiner,2017-06-13,2.46,spider_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1089,1061,rivershiner,2017-06-13,2.46,seed_unknown,61,above,whole_gut,dissection,41,5,NA,2,0.71,1.42,1.43,2017-06-13,1.4084507042253522
1090,1061,rivershiner,2017-06-13,2.46,collembola_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1091,1061,rivershiner,2017-06-13,2.46,fish_yoy,61,above,whole_gut,dissection,41,5,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1092,1061,rivershiner,2017-06-13,2.46,chiro_a,61,above,whole_gut,dissection,41,5,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1093,1061,rivershiner,2017-06-13,2.46,chiro_l,61,above,whole_gut,dissection,41,5,NA,1,1.04,1.04,1.05,2017-06-13,0.9615384615384615
1094,1061,rivershiner,2017-06-13,2.46,hemiptera_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1095,1061,rivershiner,2017-06-13,2.46,coleo_a,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1096,1061,rivershiner,2017-06-13,2.46,chiro_p,61,above,whole_gut,dissection,41,5,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1097,1061,rivershiner,2017-06-13,2.46,zooplankton_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.001,0,0.01,2017-06-13,1000
1098,1061,rivershiner,2017-06-13,2.46,ephemeroptera_unknown,61,above,whole_gut,dissection,41,5,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1099,1062,rivershiner,2017-06-13,1.56,sciaridae_unknown,62,above,foregut,dissection,46,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1100,1062,rivershiner,2017-06-13,1.56,chiro_a,62,above,foregut,dissection,46,18,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1101,1062,rivershiner,2017-06-13,1.56,ephemeroptera_unknown,62,above,foregut,dissection,46,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1102,1062,rivershiner,2017-06-13,1.56,hymenoptera_unknown,62,above,foregut,dissection,46,18,NA,1,0.71,0.71,0.72,2017-06-13,1.4084507042253522
1103,1062,rivershiner,2017-06-13,1.56,unidentified_unknown,62,above,foregut,dissection,46,18,NA,1,0.71,0.71,0.72,2017-06-13,1.4084507042253522
1104,1062,rivershiner,2017-06-13,1.56,collembola_unknown,62,above,foregut,dissection,46,18,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1105,1062,rivershiner,2017-06-13,1.56,corixidae_unknown,62,above,foregut,dissection,46,18,NA,14,0.01,0.14,0.15000000000000002,2017-06-13,100
1106,1062,rivershiner,2017-06-13,1.56,coleo_a,62,above,foregut,dissection,46,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1107,1062,rivershiner,2017-06-13,1.56,copepod_unknown,62,above,foregut,dissection,46,18,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1108,1062,rivershiner,2017-06-13,1.56,chiro_l,62,above,foregut,dissection,46,18,NA,0,1.04,0,0.01,2017-06-13,0.9615384615384615
1109,1062,rivershiner,2017-06-13,1.56,ostracod_unknown,62,above,foregut,dissection,46,18,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1110,1062,rivershiner,2017-06-13,1.56,coleo_l,62,above,foregut,dissection,46,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1111,1062,rivershiner,2017-06-13,1.56,chiro_p,62,above,foregut,dissection,46,18,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1112,1062,rivershiner,2017-06-13,1.56,zooplankton_unknown,62,above,foregut,dissection,46,18,NA,0,0.001,0,0.01,2017-06-13,1000
1113,1062,rivershiner,2017-06-13,1.56,seed_unknown,62,above,foregut,dissection,46,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1114,1062,rivershiner,2017-06-13,1.56,spider_unknown,62,above,foregut,dissection,46,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1115,1062,rivershiner,2017-06-13,1.56,fish_yoy,62,above,foregut,dissection,46,18,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1116,1062,rivershiner,2017-06-13,1.56,hemiptera_unknown,62,above,foregut,dissection,46,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
